trade_date,inflation_rate,interest_rate,real_interest_rate,inflation_trend,interest_rate_trend,macro_environment
2023-03-16,5.63,5.54,-0.08999999999999986,-0.009999999999999787,0.020000000000000462,Loose
2023-03-17,5.65,5.52,-0.13000000000000078,0.020000000000000462,-0.020000000000000462,Loose
2023-03-20,5.65,5.54,-0.11000000000000032,0.0,0.020000000000000462,Loose
2023-03-21,5.65,5.54,-0.11000000000000032,0.0,0.0,Loose
2023-03-22,5.66,5.53,-0.1299999999999999,0.009999999999999787,-0.009999999999999787,Loose
2023-03-23,5.69,5.52,-0.17000000000000082,0.03000000000000025,-0.010000000000000675,Loose
2023-03-24,5.7,5.53,-0.16999999999999993,0.009999999999999787,0.010000000000000675,Loose
2023-03-27,5.71,5.53,-0.17999999999999972,0.009999999999999787,0.0,Loose
2023-03-28,5.69,5.53,-0.16000000000000014,-0.019999999999999574,0.0,Loose
2023-03-29,5.67,5.53,-0.13999999999999968,-0.020000000000000462,0.0,Loose
2023-03-30,5.65,5.52,-0.13000000000000078,-0.019999999999999574,-0.010000000000000675,Loose
2023-03-31,5.68,5.51,-0.16999999999999993,0.02999999999999936,-0.009999999999999787,Loose
2023-04-03,5.65,5.49,-0.16000000000000014,-0.02999999999999936,-0.019999999999999574,Loose
2023-04-04,5.66,5.51,-0.15000000000000036,0.009999999999999787,0.019999999999999574,Loose
2023-04-05,5.63,5.51,-0.1200000000000001,-0.03000000000000025,0.0,Loose
2023-04-06,5.63,5.51,-0.1200000000000001,0.0,0.0,Loose
2023-04-07,5.62,5.54,-0.08000000000000007,-0.009999999999999787,0.03000000000000025,Loose
2023-04-10,5.63,5.56,-0.07000000000000028,0.009999999999999787,0.019999999999999574,Loose
2023-04-11,5.6,5.59,-0.009999999999999787,-0.03000000000000025,0.03000000000000025,Loose
2023-04-12,5.57,5.61,0.040000000000000036,-0.02999999999999936,0.020000000000000462,Tight
2023-04-13,5.59,5.59,0.0,0.019999999999999574,-0.020000000000000462,Loose
2023-04-14,5.59,5.6,0.009999999999999787,0.0,0.009999999999999787,Tight
2023-04-17,5.58,5.61,0.03000000000000025,-0.009999999999999787,0.010000000000000675,Tight
2023-04-18,5.58,5.6,0.019999999999999574,0.0,-0.010000000000000675,Tight
2023-04-19,5.58,5.59,0.009999999999999787,0.0,-0.009999999999999787,Tight
2023-04-20,5.56,5.61,0.05000000000000071,-0.020000000000000462,0.020000000000000462,Tight
2023-04-21,5.57,5.6,0.02999999999999936,0.010000000000000675,-0.010000000000000675,Tight
2023-04-24,5.58,5.59,0.009999999999999787,0.009999999999999787,-0.009999999999999787,Tight
2023-04-25,5.61,5.63,0.019999999999999574,0.03000000000000025,0.040000000000000036,Tight
2023-04-26,5.63,5.63,0.0,0.019999999999999574,0.0,Loose
2023-04-27,5.63,5.63,0.0,0.0,0.0,Loose
2023-04-28,5.62,5.63,0.009999999999999787,-0.009999999999999787,0.0,Tight
2023-05-01,5.61,5.59,-0.020000000000000462,-0.009999999999999787,-0.040000000000000036,Loose
2023-05-02,5.57,5.59,0.019999999999999574,-0.040000000000000036,0.0,Tight
2023-05-03,5.57,5.61,0.040000000000000036,0.0,0.020000000000000462,Tight
2023-05-04,5.56,5.6,0.040000000000000036,-0.010000000000000675,-0.010000000000000675,Tight
2023-05-05,5.56,5.58,0.020000000000000462,0.0,-0.019999999999999574,Tight
2023-05-08,5.6,5.57,-0.02999999999999936,0.040000000000000036,-0.009999999999999787,Loose
2023-05-09,5.59,5.58,-0.009999999999999787,-0.009999999999999787,0.009999999999999787,Loose
2023-05-10,5.6,5.57,-0.02999999999999936,0.009999999999999787,-0.009999999999999787,Loose
2023-05-11,5.57,5.56,-0.010000000000000675,-0.02999999999999936,-0.010000000000000675,Loose
2023-05-12,5.55,5.57,0.020000000000000462,-0.020000000000000462,0.010000000000000675,Tight
2023-05-15,5.55,5.61,0.0600000000000005,0.0,0.040000000000000036,Tight
2023-05-16,5.58,5.6,0.019999999999999574,0.03000000000000025,-0.010000000000000675,Tight
2023-05-17,5.57,5.61,0.040000000000000036,-0.009999999999999787,0.010000000000000675,Tight
2023-05-18,5.58,5.63,0.04999999999999982,0.009999999999999787,0.019999999999999574,Tight
2023-05-19,5.59,5.65,0.0600000000000005,0.009999999999999787,0.020000000000000462,Tight
2023-05-22,5.58,5.64,0.05999999999999961,-0.009999999999999787,-0.010000000000000675,Tight
2023-05-23,5.58,5.63,0.04999999999999982,0.0,-0.009999999999999787,Tight
2023-05-24,5.61,5.62,0.009999999999999787,0.03000000000000025,-0.009999999999999787,Tight
2023-05-25,5.59,5.64,0.04999999999999982,-0.020000000000000462,0.019999999999999574,Tight
2023-05-26,5.56,5.65,0.09000000000000075,-0.03000000000000025,0.010000000000000675,Tight
2023-05-29,5.59,5.65,0.0600000000000005,0.03000000000000025,0.0,Tight
2023-05-30,5.6,5.67,0.07000000000000028,0.009999999999999787,0.019999999999999574,Tight
2023-05-31,5.6,5.68,0.08000000000000007,0.0,0.009999999999999787,Tight
2023-06-01,5.66,5.66,0.0,0.0600000000000005,-0.019999999999999574,Loose
2023-06-02,5.67,5.65,-0.019999999999999574,0.009999999999999787,-0.009999999999999787,Loose
2023-06-05,5.67,5.63,-0.040000000000000036,0.0,-0.020000000000000462,Loose
2023-06-06,5.65,5.62,-0.03000000000000025,-0.019999999999999574,-0.009999999999999787,Loose
2023-06-07,5.66,5.64,-0.020000000000000462,0.009999999999999787,0.019999999999999574,Loose
2023-06-08,5.64,5.65,0.010000000000000675,-0.020000000000000462,0.010000000000000675,Tight
2023-06-09,5.64,5.62,-0.019999999999999574,0.0,-0.03000000000000025,Loose
2023-06-12,5.63,5.62,-0.009999999999999787,-0.009999999999999787,0.0,Loose
2023-06-13,5.65,5.62,-0.03000000000000025,0.020000000000000462,0.0,Loose
2023-06-14,5.64,5.63,-0.009999999999999787,-0.010000000000000675,0.009999999999999787,Loose
2023-06-15,5.65,5.63,-0.020000000000000462,0.010000000000000675,0.0,Loose
2023-06-16,5.64,5.6,-0.040000000000000036,-0.010000000000000675,-0.03000000000000025,Loose
2023-06-19,5.61,5.6,-0.010000000000000675,-0.02999999999999936,0.0,Loose
2023-06-20,5.56,5.6,0.040000000000000036,-0.05000000000000071,0.0,Tight
2023-06-21,5.54,5.61,0.07000000000000028,-0.019999999999999574,0.010000000000000675,Tight
2023-06-22,5.54,5.62,0.08000000000000007,0.0,0.009999999999999787,Tight
2023-06-23,5.52,5.64,0.1200000000000001,-0.020000000000000462,0.019999999999999574,Tight
2023-06-26,5.54,5.64,0.09999999999999964,0.020000000000000462,0.0,Tight
2023-06-27,5.55,5.66,0.11000000000000032,0.009999999999999787,0.020000000000000462,Tight
2023-06-28,5.58,5.62,0.040000000000000036,0.03000000000000025,-0.040000000000000036,Tight
2023-06-29,5.59,5.61,0.020000000000000462,0.009999999999999787,-0.009999999999999787,Tight
2023-06-30,5.57,5.61,0.040000000000000036,-0.019999999999999574,0.0,Tight
2023-07-03,5.56,5.62,0.0600000000000005,-0.010000000000000675,0.009999999999999787,Tight
2023-07-04,5.59,5.63,0.040000000000000036,0.03000000000000025,0.009999999999999787,Tight
2023-07-05,5.6,5.62,0.020000000000000462,0.009999999999999787,-0.009999999999999787,Tight
2023-07-06,5.6,5.58,-0.019999999999999574,0.0,-0.040000000000000036,Loose
2023-07-07,5.58,5.58,0.0,-0.019999999999999574,0.0,Loose
2023-07-10,5.58,5.58,0.0,0.0,0.0,Loose
2023-07-11,5.6,5.6,0.0,0.019999999999999574,0.019999999999999574,Loose
2023-07-12,5.6,5.57,-0.02999999999999936,0.0,-0.02999999999999936,Loose
2023-07-13,5.57,5.57,0.0,-0.02999999999999936,0.0,Loose
2023-07-14,5.57,5.55,-0.020000000000000462,0.0,-0.020000000000000462,Loose
2023-07-17,5.58,5.55,-0.03000000000000025,0.009999999999999787,0.0,Loose
2023-07-18,5.57,5.57,0.0,-0.009999999999999787,0.020000000000000462,Loose
2023-07-19,5.61,5.59,-0.020000000000000462,0.040000000000000036,0.019999999999999574,Loose
2023-07-20,5.59,5.56,-0.03000000000000025,-0.020000000000000462,-0.03000000000000025,Loose
2023-07-21,5.61,5.58,-0.03000000000000025,0.020000000000000462,0.020000000000000462,Loose
2023-07-24,5.61,5.59,-0.020000000000000462,0.0,0.009999999999999787,Loose
2023-07-25,5.62,5.58,-0.040000000000000036,0.009999999999999787,-0.009999999999999787,Loose
2023-07-26,5.62,5.58,-0.040000000000000036,0.0,0.0,Loose
2023-07-27,5.65,5.57,-0.08000000000000007,0.03000000000000025,-0.009999999999999787,Loose
2023-07-28,5.68,5.56,-0.1200000000000001,0.02999999999999936,-0.010000000000000675,Loose
2023-07-31,5.65,5.57,-0.08000000000000007,-0.02999999999999936,0.010000000000000675,Loose
2023-08-01,5.65,5.59,-0.0600000000000005,0.0,0.019999999999999574,Loose
2023-08-02,5.63,5.58,-0.04999999999999982,-0.020000000000000462,-0.009999999999999787,Loose
2023-08-03,5.64,5.58,-0.05999999999999961,0.009999999999999787,0.0,Loose
2023-08-04,5.62,5.59,-0.03000000000000025,-0.019999999999999574,0.009999999999999787,Loose
2023-08-07,5.63,5.6,-0.03000000000000025,0.009999999999999787,0.009999999999999787,Loose
2023-08-08,5.62,5.61,-0.009999999999999787,-0.009999999999999787,0.010000000000000675,Loose
2023-08-09,5.61,5.61,0.0,-0.009999999999999787,0.0,Loose
2023-08-10,5.6,5.6,0.0,-0.010000000000000675,-0.010000000000000675,Loose
2023-08-11,5.61,5.58,-0.03000000000000025,0.010000000000000675,-0.019999999999999574,Loose
2023-08-14,5.62,5.58,-0.040000000000000036,0.009999999999999787,0.0,Loose
2023-08-15,5.65,5.62,-0.03000000000000025,0.03000000000000025,0.040000000000000036,Loose
2023-08-16,5.66,5.62,-0.040000000000000036,0.009999999999999787,0.0,Loose
2023-08-17,5.67,5.61,-0.05999999999999961,0.009999999999999787,-0.009999999999999787,Loose
2023-08-18,5.67,5.62,-0.04999999999999982,0.0,0.009999999999999787,Loose
2023-08-21,5.69,5.6,-0.09000000000000075,0.020000000000000462,-0.020000000000000462,Loose
2023-08-22,5.71,5.57,-0.13999999999999968,0.019999999999999574,-0.02999999999999936,Loose
2023-08-23,5.7,5.59,-0.11000000000000032,-0.009999999999999787,0.019999999999999574,Loose
2023-08-24,5.7,5.62,-0.08000000000000007,0.0,0.03000000000000025,Loose
2023-08-25,5.72,5.59,-0.1299999999999999,0.019999999999999574,-0.03000000000000025,Loose
2023-08-28,5.72,5.59,-0.1299999999999999,0.0,0.0,Loose
2023-08-29,5.74,5.56,-0.1800000000000006,0.020000000000000462,-0.03000000000000025,Loose
2023-08-30,5.76,5.57,-0.1899999999999995,0.019999999999999574,0.010000000000000675,Loose
2023-08-31,5.73,5.57,-0.16000000000000014,-0.02999999999999936,0.0,Loose
2023-09-01,5.72,5.55,-0.16999999999999993,-0.010000000000000675,-0.020000000000000462,Loose
2023-09-04,5.75,5.55,-0.20000000000000018,0.03000000000000025,0.0,Loose
2023-09-05,5.77,5.54,-0.22999999999999954,0.019999999999999574,-0.009999999999999787,Loose
2023-09-06,5.79,5.53,-0.2599999999999998,0.020000000000000462,-0.009999999999999787,Loose
2023-09-07,5.82,5.49,-0.33000000000000007,0.03000000000000025,-0.040000000000000036,Loose
2023-09-08,5.83,5.51,-0.3200000000000003,0.009999999999999787,0.019999999999999574,Loose
2023-09-11,5.83,5.52,-0.3100000000000005,0.0,0.009999999999999787,Loose
2023-09-12,5.81,5.52,-0.29000000000000004,-0.020000000000000462,0.0,Loose
2023-09-13,5.83,5.52,-0.3100000000000005,0.020000000000000462,0.0,Loose
2023-09-14,5.82,5.49,-0.33000000000000007,-0.009999999999999787,-0.02999999999999936,Loose
2023-09-15,5.82,5.49,-0.33000000000000007,0.0,0.0,Loose
2023-09-18,5.83,5.5,-0.33000000000000007,0.009999999999999787,0.009999999999999787,Loose
2023-09-19,5.82,5.49,-0.33000000000000007,-0.009999999999999787,-0.009999999999999787,Loose
2023-09-20,5.8,5.5,-0.2999999999999998,-0.020000000000000462,0.009999999999999787,Loose
2023-09-21,5.77,5.5,-0.2699999999999996,-0.03000000000000025,0.0,Loose
2023-09-22,5.76,5.48,-0.27999999999999936,-0.009999999999999787,-0.019999999999999574,Loose
2023-09-25,5.76,5.5,-0.2599999999999998,0.0,0.019999999999999574,Loose
2023-09-26,5.78,5.5,-0.28000000000000025,0.020000000000000462,0.0,Loose
2023-09-27,5.79,5.51,-0.28000000000000025,0.009999999999999787,0.009999999999999787,Loose
2023-09-28,5.77,5.49,-0.27999999999999936,-0.020000000000000462,-0.019999999999999574,Loose
2023-09-29,5.72,5.5,-0.21999999999999975,-0.04999999999999982,0.009999999999999787,Loose
2023-10-02,5.76,5.53,-0.22999999999999954,0.040000000000000036,0.03000000000000025,Loose
2023-10-03,5.76,5.51,-0.25,0.0,-0.020000000000000462,Loose
2023-10-04,5.77,5.51,-0.2599999999999998,0.009999999999999787,0.0,Loose
2023-10-05,5.79,5.51,-0.28000000000000025,0.020000000000000462,0.0,Loose
2023-10-06,5.77,5.51,-0.2599999999999998,-0.020000000000000462,0.0,Loose
2023-10-09,5.74,5.51,-0.23000000000000043,-0.02999999999999936,0.0,Loose
2023-10-10,5.73,5.5,-0.23000000000000043,-0.009999999999999787,-0.009999999999999787,Loose
2023-10-11,5.7,5.51,-0.1900000000000004,-0.03000000000000025,0.009999999999999787,Loose
2023-10-12,5.7,5.52,-0.1800000000000006,0.0,0.009999999999999787,Loose
2023-10-13,5.72,5.54,-0.17999999999999972,0.019999999999999574,0.020000000000000462,Loose
2023-10-16,5.68,5.55,-0.1299999999999999,-0.040000000000000036,0.009999999999999787,Loose
2023-10-17,5.69,5.53,-0.16000000000000014,0.010000000000000675,-0.019999999999999574,Loose
2023-10-18,5.66,5.52,-0.14000000000000057,-0.03000000000000025,-0.010000000000000675,Loose
2023-10-19,5.63,5.52,-0.11000000000000032,-0.03000000000000025,0.0,Loose
2023-10-20,5.65,5.52,-0.13000000000000078,0.020000000000000462,0.0,Loose
2023-10-23,5.63,5.52,-0.11000000000000032,-0.020000000000000462,0.0,Loose
2023-10-24,5.61,5.51,-0.10000000000000053,-0.019999999999999574,-0.009999999999999787,Loose
2023-10-25,5.61,5.51,-0.10000000000000053,0.0,0.0,Loose
2023-10-26,5.62,5.5,-0.1200000000000001,0.009999999999999787,-0.009999999999999787,Loose
2023-10-27,5.64,5.5,-0.13999999999999968,0.019999999999999574,0.0,Loose
2023-10-30,5.61,5.48,-0.1299999999999999,-0.02999999999999936,-0.019999999999999574,Loose
2023-10-31,5.61,5.5,-0.11000000000000032,0.0,0.019999999999999574,Loose
2023-11-01,5.62,5.49,-0.1299999999999999,0.009999999999999787,-0.009999999999999787,Loose
2023-11-02,5.61,5.53,-0.08000000000000007,-0.009999999999999787,0.040000000000000036,Loose
2023-11-03,5.66,5.52,-0.14000000000000057,0.04999999999999982,-0.010000000000000675,Loose
2023-11-06,5.67,5.51,-0.16000000000000014,0.009999999999999787,-0.009999999999999787,Loose
2023-11-07,5.65,5.51,-0.14000000000000057,-0.019999999999999574,0.0,Loose
2023-11-08,5.66,5.48,-0.17999999999999972,0.009999999999999787,-0.02999999999999936,Loose
2023-11-09,5.7,5.47,-0.23000000000000043,0.040000000000000036,-0.010000000000000675,Loose
2023-11-10,5.72,5.47,-0.25,0.019999999999999574,0.0,Loose
2023-11-13,5.75,5.47,-0.28000000000000025,0.03000000000000025,0.0,Loose
2023-11-14,5.77,5.46,-0.3099999999999996,0.019999999999999574,-0.009999999999999787,Loose
2023-11-15,5.74,5.44,-0.2999999999999998,-0.02999999999999936,-0.019999999999999574,Loose
2023-11-16,5.72,5.46,-0.2599999999999998,-0.020000000000000462,0.019999999999999574,Loose
2023-11-17,5.76,5.5,-0.2599999999999998,0.040000000000000036,0.040000000000000036,Loose
2023-11-20,5.77,5.48,-0.28999999999999915,0.009999999999999787,-0.019999999999999574,Loose
2023-11-21,5.8,5.49,-0.3099999999999996,0.03000000000000025,0.009999999999999787,Loose
2023-11-22,5.79,5.51,-0.28000000000000025,-0.009999999999999787,0.019999999999999574,Loose
2023-11-23,5.82,5.53,-0.29000000000000004,0.03000000000000025,0.020000000000000462,Loose
2023-11-24,5.85,5.52,-0.33000000000000007,0.02999999999999936,-0.010000000000000675,Loose
2023-11-27,5.86,5.52,-0.34000000000000075,0.010000000000000675,0.0,Loose
2023-11-28,5.84,5.54,-0.2999999999999998,-0.020000000000000462,0.020000000000000462,Loose
2023-11-29,5.8,5.53,-0.2699999999999996,-0.040000000000000036,-0.009999999999999787,Loose
2023-11-30,5.82,5.55,-0.27000000000000046,0.020000000000000462,0.019999999999999574,Loose
2023-12-01,5.84,5.54,-0.2999999999999998,0.019999999999999574,-0.009999999999999787,Loose
2023-12-04,5.85,5.54,-0.3099999999999996,0.009999999999999787,0.0,Loose
2023-12-05,5.85,5.54,-0.3099999999999996,0.0,0.0,Loose
2023-12-06,5.86,5.53,-0.33000000000000007,0.010000000000000675,-0.009999999999999787,Loose
2023-12-07,5.86,5.51,-0.35000000000000053,0.0,-0.020000000000000462,Loose
2023-12-08,5.85,5.48,-0.3699999999999992,-0.010000000000000675,-0.02999999999999936,Loose
2023-12-11,5.89,5.49,-0.39999999999999947,0.040000000000000036,0.009999999999999787,Loose
2023-12-12,5.89,5.47,-0.41999999999999993,0.0,-0.020000000000000462,Loose
2023-12-13,5.9,5.45,-0.4500000000000002,0.010000000000000675,-0.019999999999999574,Loose
2023-12-14,5.87,5.43,-0.4400000000000004,-0.03000000000000025,-0.020000000000000462,Loose
2023-12-15,5.87,5.42,-0.4500000000000002,0.0,-0.009999999999999787,Loose
2023-12-18,5.89,5.42,-0.46999999999999975,0.019999999999999574,0.0,Loose
2023-12-19,5.87,5.43,-0.4400000000000004,-0.019999999999999574,0.009999999999999787,Loose
2023-12-20,5.82,5.44,-0.3799999999999999,-0.04999999999999982,0.010000000000000675,Loose
2023-12-21,5.78,5.45,-0.33000000000000007,-0.040000000000000036,0.009999999999999787,Loose
2023-12-22,5.77,5.45,-0.3199999999999994,-0.010000000000000675,0.0,Loose
2023-12-25,5.77,5.46,-0.3099999999999996,0.0,0.009999999999999787,Loose
2023-12-26,5.79,5.47,-0.3200000000000003,0.020000000000000462,0.009999999999999787,Loose
2023-12-27,5.78,5.46,-0.3200000000000003,-0.009999999999999787,-0.009999999999999787,Loose
2023-12-28,5.78,5.45,-0.33000000000000007,0.0,-0.009999999999999787,Loose
2023-12-29,5.77,5.45,-0.3199999999999994,-0.010000000000000675,0.0,Loose
2024-01-01,5.77,5.44,-0.3299999999999992,0.0,-0.009999999999999787,Loose
2024-01-02,5.82,5.44,-0.3799999999999999,0.05000000000000071,0.0,Loose
2024-01-03,5.81,5.46,-0.34999999999999964,-0.010000000000000675,0.019999999999999574,Loose
2024-01-04,5.82,5.46,-0.3600000000000003,0.010000000000000675,0.0,Loose
2024-01-05,5.84,5.45,-0.3899999999999997,0.019999999999999574,-0.009999999999999787,Loose
2024-01-08,5.87,5.44,-0.4299999999999997,0.03000000000000025,-0.009999999999999787,Loose
2024-01-09,5.86,5.43,-0.4300000000000006,-0.009999999999999787,-0.010000000000000675,Loose
2024-01-10,5.9,5.45,-0.4500000000000002,0.040000000000000036,0.020000000000000462,Loose
2024-01-11,5.92,5.48,-0.4399999999999995,0.019999999999999574,0.03000000000000025,Loose
2024-01-12,5.93,5.48,-0.4499999999999993,0.009999999999999787,0.0,Loose
2024-01-15,5.92,5.47,-0.4500000000000002,-0.009999999999999787,-0.010000000000000675,Loose
2024-01-16,5.92,5.47,-0.4500000000000002,0.0,0.0,Loose
2024-01-17,5.93,5.44,-0.4899999999999993,0.009999999999999787,-0.02999999999999936,Loose
2024-01-18,5.94,5.46,-0.4800000000000004,0.010000000000000675,0.019999999999999574,Loose
2024-01-19,5.89,5.46,-0.4299999999999997,-0.05000000000000071,0.0,Loose
2024-01-22,5.87,5.46,-0.41000000000000014,-0.019999999999999574,0.0,Loose
2024-01-23,5.87,5.46,-0.41000000000000014,0.0,0.0,Loose
2024-01-24,5.87,5.47,-0.40000000000000036,0.0,0.009999999999999787,Loose
2024-01-25,5.85,5.47,-0.3799999999999999,-0.020000000000000462,0.0,Loose
2024-01-26,5.87,5.5,-0.3700000000000001,0.020000000000000462,0.03000000000000025,Loose
2024-01-29,5.91,5.5,-0.41000000000000014,0.040000000000000036,0.0,Loose
2024-01-30,5.87,5.48,-0.3899999999999997,-0.040000000000000036,-0.019999999999999574,Loose
2024-01-31,5.85,5.47,-0.3799999999999999,-0.020000000000000462,-0.010000000000000675,Loose
2024-02-01,5.87,5.48,-0.3899999999999997,0.020000000000000462,0.010000000000000675,Loose
2024-02-02,5.86,5.49,-0.3700000000000001,-0.009999999999999787,0.009999999999999787,Loose
2024-02-05,5.85,5.48,-0.3699999999999992,-0.010000000000000675,-0.009999999999999787,Loose
2024-02-06,5.86,5.49,-0.3700000000000001,0.010000000000000675,0.009999999999999787,Loose
2024-02-07,5.87,5.49,-0.3799999999999999,0.009999999999999787,0.0,Loose
2024-02-08,5.85,5.49,-0.35999999999999943,-0.020000000000000462,0.0,Loose
2024-02-09,5.86,5.48,-0.3799999999999999,0.010000000000000675,-0.009999999999999787,Loose
2024-02-12,5.87,5.45,-0.41999999999999993,0.009999999999999787,-0.03000000000000025,Loose
2024-02-13,5.88,5.45,-0.4299999999999997,0.009999999999999787,0.0,Loose
2024-02-14,5.87,5.45,-0.41999999999999993,-0.009999999999999787,0.0,Loose
2024-02-15,5.85,5.47,-0.3799999999999999,-0.020000000000000462,0.019999999999999574,Loose
2024-02-16,5.87,5.49,-0.3799999999999999,0.020000000000000462,0.020000000000000462,Loose
2024-02-19,5.88,5.49,-0.3899999999999997,0.009999999999999787,0.0,Loose
2024-02-20,5.88,5.48,-0.39999999999999947,0.0,-0.009999999999999787,Loose
2024-02-21,5.88,5.5,-0.3799999999999999,0.0,0.019999999999999574,Loose
2024-02-22,5.91,5.5,-0.41000000000000014,0.03000000000000025,0.0,Loose
2024-02-23,5.93,5.5,-0.4299999999999997,0.019999999999999574,0.0,Loose
2024-02-26,5.93,5.5,-0.4299999999999997,0.0,0.0,Loose
2024-02-27,5.96,5.48,-0.47999999999999954,0.03000000000000025,-0.019999999999999574,Loose
2024-02-28,5.97,5.48,-0.4899999999999993,0.009999999999999787,0.0,Loose
2024-02-29,5.97,5.5,-0.46999999999999975,0.0,0.019999999999999574,Loose
2024-03-01,5.99,5.49,-0.5,0.020000000000000462,-0.009999999999999787,Loose
2024-03-04,5.95,5.49,-0.45999999999999996,-0.040000000000000036,0.0,Loose
2024-03-05,5.97,5.47,-0.5,0.019999999999999574,-0.020000000000000462,Loose
2024-03-06,5.97,5.48,-0.4899999999999993,0.0,0.010000000000000675,Loose
2024-03-07,5.97,5.48,-0.4899999999999993,0.0,0.0,Loose
2024-03-08,6.0,5.49,-0.5099999999999998,0.03000000000000025,0.009999999999999787,Loose
2024-03-11,5.99,5.46,-0.5300000000000002,-0.009999999999999787,-0.03000000000000025,Loose
2024-03-12,6.01,5.43,-0.5800000000000001,0.019999999999999574,-0.03000000000000025,Loose
2024-03-13,6.0,5.43,-0.5700000000000003,-0.009999999999999787,0.0,Loose
2024-03-14,6.01,5.44,-0.5699999999999994,0.009999999999999787,0.010000000000000675,Loose
2024-03-15,6.01,5.47,-0.54,0.0,0.02999999999999936,Loose
2024-03-18,6.02,5.46,-0.5599999999999996,0.009999999999999787,-0.009999999999999787,Loose
2024-03-19,6.03,5.44,-0.5899999999999999,0.010000000000000675,-0.019999999999999574,Loose
2024-03-20,6.04,5.45,-0.5899999999999999,0.009999999999999787,0.009999999999999787,Loose
2024-03-21,6.05,5.45,-0.5999999999999996,0.009999999999999787,0.0,Loose
2024-03-22,6.06,5.47,-0.5899999999999999,0.009999999999999787,0.019999999999999574,Loose
2024-03-25,6.07,5.46,-0.6100000000000003,0.010000000000000675,-0.009999999999999787,Loose
2024-03-26,6.06,5.45,-0.6099999999999994,-0.010000000000000675,-0.009999999999999787,Loose
2024-03-27,6.04,5.44,-0.5999999999999996,-0.019999999999999574,-0.009999999999999787,Loose
2024-03-28,6.05,5.44,-0.6099999999999994,0.009999999999999787,0.0,Loose
2024-03-29,6.08,5.44,-0.6399999999999997,0.03000000000000025,0.0,Loose
2024-04-01,6.06,5.45,-0.6099999999999994,-0.020000000000000462,0.009999999999999787,Loose
2024-04-02,6.06,5.46,-0.5999999999999996,0.0,0.009999999999999787,Loose
2024-04-03,6.07,5.45,-0.6200000000000001,0.010000000000000675,-0.009999999999999787,Loose
2024-04-04,6.07,5.45,-0.6200000000000001,0.0,0.0,Loose
2024-04-05,6.07,5.44,-0.6299999999999999,0.0,-0.009999999999999787,Loose
2024-04-08,6.09,5.45,-0.6399999999999997,0.019999999999999574,0.009999999999999787,Loose
2024-04-09,6.1,5.47,-0.6299999999999999,0.009999999999999787,0.019999999999999574,Loose
2024-04-10,6.07,5.47,-0.6000000000000005,-0.02999999999999936,0.0,Loose
2024-04-11,6.1,5.48,-0.6199999999999992,0.02999999999999936,0.010000000000000675,Loose
2024-04-12,6.1,5.47,-0.6299999999999999,0.0,-0.010000000000000675,Loose
2024-04-15,6.11,5.47,-0.6400000000000006,0.010000000000000675,0.0,Loose
2024-04-16,6.12,5.44,-0.6799999999999997,0.009999999999999787,-0.02999999999999936,Loose
2024-04-17,6.11,5.44,-0.6699999999999999,-0.009999999999999787,0.0,Loose
2024-04-18,6.12,5.45,-0.6699999999999999,0.009999999999999787,0.009999999999999787,Loose
2024-04-19,6.11,5.46,-0.6500000000000004,-0.009999999999999787,0.009999999999999787,Loose
2024-04-22,6.08,5.45,-0.6299999999999999,-0.03000000000000025,-0.009999999999999787,Loose
2024-04-23,6.08,5.44,-0.6399999999999997,0.0,-0.009999999999999787,Loose
2024-04-24,6.07,5.44,-0.6299999999999999,-0.009999999999999787,0.0,Loose
2024-04-25,6.1,5.42,-0.6799999999999997,0.02999999999999936,-0.020000000000000462,Loose
2024-04-26,6.09,5.42,-0.6699999999999999,-0.009999999999999787,0.0,Loose
2024-04-29,6.1,5.42,-0.6799999999999997,0.009999999999999787,0.0,Loose
2024-04-30,6.12,5.43,-0.6900000000000004,0.020000000000000462,0.009999999999999787,Loose
2024-05-01,6.1,5.45,-0.6499999999999995,-0.020000000000000462,0.020000000000000462,Loose
2024-05-02,6.11,5.45,-0.6600000000000001,0.010000000000000675,0.0,Loose
2024-05-03,6.09,5.44,-0.6499999999999995,-0.020000000000000462,-0.009999999999999787,Loose
2024-05-06,6.06,5.42,-0.6399999999999997,-0.03000000000000025,-0.020000000000000462,Loose
2024-05-07,6.06,5.4,-0.6599999999999993,0.0,-0.019999999999999574,Loose
2024-05-08,6.04,5.41,-0.6299999999999999,-0.019999999999999574,0.009999999999999787,Loose
2024-05-09,6.06,5.41,-0.6499999999999995,0.019999999999999574,0.0,Loose
2024-05-10,6.06,5.42,-0.6399999999999997,0.0,0.009999999999999787,Loose
2024-05-13,6.04,5.42,-0.6200000000000001,-0.019999999999999574,0.0,Loose
2024-05-14,6.02,5.42,-0.5999999999999996,-0.020000000000000462,0.0,Loose
2024-05-15,6.02,5.41,-0.6099999999999994,0.0,-0.009999999999999787,Loose
2024-05-16,5.99,5.42,-0.5700000000000003,-0.02999999999999936,0.009999999999999787,Loose
2024-05-17,6.01,5.42,-0.5899999999999999,0.019999999999999574,0.0,Loose
2024-05-20,5.96,5.43,-0.5300000000000002,-0.04999999999999982,0.009999999999999787,Loose
2024-05-21,5.95,5.43,-0.5200000000000005,-0.009999999999999787,0.0,Loose
2024-05-22,5.97,5.43,-0.54,0.019999999999999574,0.0,Loose
