date,index,value
2015-11-24,DOWJONES,18144.47
2015-11-25,DOWJONES,18427.18
2015-11-26,DOWJONES,18474.17
2015-11-27,DOWJONES,18649.92
2015-11-30,DOWJONES,18585.18
2015-12-01,DOWJONES,18592.9
2015-12-02,DOWJONES,18513.63
2015-12-03,DOWJONES,18534.87
2015-12-04,DOWJONES,18541.55
2015-12-07,DOWJONES,18715.94
2015-12-08,DOWJONES,18780.26
2015-12-09,DOWJONES,18620.23
2015-12-10,DOWJONES,18302.31
2015-12-11,DOWJONES,18464.59
2015-12-14,DOWJONES,18448.86
2015-12-15,DOWJONES,18543.33
2015-12-16,DOWJONES,18492.48
2015-12-17,DOWJONES,18398.91
2015-12-18,DOWJONES,18241.48
2015-12-21,DOWJONES,18469.11
2015-12-22,DOWJONES,18497.81
2015-12-23,DOWJONES,18597.43
2015-12-24,DOWJONES,18674.34
2015-12-25,DOWJONES,18656.08
2015-12-28,DOWJONES,18910.84
2015-12-29,DOWJONES,18821.93
2015-12-30,DOWJONES,19033.8
2015-12-31,DOWJONES,19266.9
2016-01-01,DOWJONES,19405.21
2016-01-04,DOWJONES,19612.73
2016-01-05,DOWJONES,19715.22
2016-01-06,DOWJONES,19743.49
2016-01-07,DOWJONES,19786.44
2016-01-08,DOWJONES,19719.23
2016-01-11,DOWJONES,19753.28
2016-01-12,DOWJONES,19671.72
2016-01-13,DOWJONES,19859.47
2016-01-14,DOWJONES,19833.0
2016-01-15,DOWJONES,19740.15
2016-01-18,DOWJONES,19845.43
2016-01-19,DOWJONES,19843.97
2016-01-20,DOWJONES,20038.06
2016-01-21,DOWJONES,20109.75
2016-01-22,DOWJONES,20260.55
2016-01-25,DOWJONES,20069.98
2016-01-26,DOWJONES,20267.18
2016-01-27,DOWJONES,20311.55
2016-01-28,DOWJONES,20216.35
2016-01-29,DOWJONES,20212.06
2016-02-01,DOWJONES,20232.98
2016-02-02,DOWJONES,20207.94
2016-02-03,DOWJONES,20347.36
2016-02-04,DOWJONES,20291.85
2016-02-05,DOWJONES,20333.9
2016-02-08,DOWJONES,20321.4
2016-02-09,DOWJONES,20134.2
2016-02-10,DOWJONES,20392.19
2016-02-11,DOWJONES,20487.25
2016-02-12,DOWJONES,20575.64
2016-02-15,DOWJONES,20530.75
2016-02-16,DOWJONES,20418.75
2016-02-17,DOWJONES,20281.61
2016-02-18,DOWJONES,20503.07
2016-02-19,DOWJONES,20359.72
2016-02-22,DOWJONES,20372.1
2016-02-23,DOWJONES,20216.08
2016-02-24,DOWJONES,20249.81
2016-02-25,DOWJONES,20397.09
2016-02-26,DOWJONES,20405.83
2016-02-29,DOWJONES,20257.67
2016-03-01,DOWJONES,20437.4
2016-03-02,DOWJONES,20457.1
2016-03-03,DOWJONES,20602.18
2016-03-04,DOWJONES,20671.82
2016-03-07,DOWJONES,20586.51
2016-03-08,DOWJONES,20751.46
2016-03-09,DOWJONES,20540.1
2016-03-10,DOWJONES,20725.55
2016-03-11,DOWJONES,20602.86
2016-03-14,DOWJONES,20871.5
2016-03-15,DOWJONES,20958.75
2016-03-16,DOWJONES,21124.18
2016-03-17,DOWJONES,21073.95
2016-03-18,DOWJONES,21024.08
2016-03-21,DOWJONES,21069.75
2016-03-22,DOWJONES,21300.88
2016-03-23,DOWJONES,21256.73
2016-03-24,DOWJONES,21391.09
2016-03-25,DOWJONES,21364.28
2016-03-28,DOWJONES,21437.97
2016-03-29,DOWJONES,21329.76
2016-03-30,DOWJONES,21563.78
2016-03-31,DOWJONES,21671.37
2016-04-01,DOWJONES,21535.17
2016-04-04,DOWJONES,21574.74
2016-04-05,DOWJONES,21443.55
2016-04-06,DOWJONES,21468.85
2016-04-07,DOWJONES,21535.44
2016-04-08,DOWJONES,21502.21
2016-04-11,DOWJONES,21739.45
2016-04-12,DOWJONES,21567.84
2016-04-13,DOWJONES,21892.31
2016-04-14,DOWJONES,21823.85
2016-04-15,DOWJONES,21863.0
2016-04-18,DOWJONES,21744.21
2016-04-19,DOWJONES,21634.2
2016-04-20,DOWJONES,21487.56
2016-04-21,DOWJONES,21413.36
2016-04-22,DOWJONES,21588.08
2016-04-25,DOWJONES,21373.78
2016-04-26,DOWJONES,21516.14
2016-04-27,DOWJONES,21454.19
2016-04-28,DOWJONES,21319.43
2016-04-29,DOWJONES,21363.4
2016-05-02,DOWJONES,21269.52
2016-05-03,DOWJONES,21284.09
2016-05-04,DOWJONES,21146.15
2016-05-05,DOWJONES,21214.75
2016-05-06,DOWJONES,21154.81
2016-05-09,DOWJONES,21231.88
2016-05-10,DOWJONES,21156.21
2016-05-11,DOWJONES,21097.23
2016-05-12,DOWJONES,21138.33
2016-05-13,DOWJONES,21092.14
2016-05-16,DOWJONES,20898.72
2016-05-17,DOWJONES,20875.45
2016-05-18,DOWJONES,20877.9
2016-05-19,DOWJONES,21000.86
2016-05-20,DOWJONES,21014.93
2016-05-23,DOWJONES,21057.37
2016-05-24,DOWJONES,21416.6
2016-05-25,DOWJONES,21476.69
2016-05-26,DOWJONES,21613.62
2016-05-27,DOWJONES,21578.13
2016-05-30,DOWJONES,21512.27
2016-05-31,DOWJONES,21454.15
2016-06-01,DOWJONES,21559.63
2016-06-02,DOWJONES,21530.39
2016-06-03,DOWJONES,21503.86
2016-06-06,DOWJONES,21269.81
2016-06-07,DOWJONES,21341.76
2016-06-08,DOWJONES,21501.23
2016-06-09,DOWJONES,21546.55
2016-06-10,DOWJONES,21443.08
2016-06-13,DOWJONES,21508.3
2016-06-14,DOWJONES,21471.97
2016-06-15,DOWJONES,21498.0
2016-06-16,DOWJONES,21601.72
2016-06-17,DOWJONES,21568.13
2016-06-20,DOWJONES,21566.94
2016-06-21,DOWJONES,21523.81
2016-06-22,DOWJONES,21438.19
2016-06-23,DOWJONES,21401.03
2016-06-24,DOWJONES,21278.88
2016-06-27,DOWJONES,21552.72
2016-06-28,DOWJONES,21544.1
2016-06-29,DOWJONES,21483.46
2016-06-30,DOWJONES,21251.48
2016-07-01,DOWJONES,21186.87
2016-07-04,DOWJONES,21082.13
2016-07-05,DOWJONES,21145.09
2016-07-06,DOWJONES,21150.48
2016-07-07,DOWJONES,21037.99
2016-07-08,DOWJONES,21262.99
2016-07-11,DOWJONES,21270.81
2016-07-12,DOWJONES,21368.46
2016-07-13,DOWJONES,21332.83
2016-07-14,DOWJONES,21280.61
2016-07-15,DOWJONES,21527.72
2016-07-18,DOWJONES,21631.02
2016-07-19,DOWJONES,21532.33
2016-07-20,DOWJONES,21472.57
2016-07-21,DOWJONES,21426.76
2016-07-22,DOWJONES,21787.97
2016-07-25,DOWJONES,21814.19
2016-07-26,DOWJONES,21931.27
2016-07-27,DOWJONES,21828.66
2016-07-28,DOWJONES,21910.52
2016-07-29,DOWJONES,21860.04
2016-08-01,DOWJONES,21774.38
2016-08-02,DOWJONES,21865.81
2016-08-03,DOWJONES,21786.35
2016-08-04,DOWJONES,21772.01
2016-08-05,DOWJONES,21890.2
2016-08-08,DOWJONES,21819.15
2016-08-09,DOWJONES,21866.81
2016-08-10,DOWJONES,21985.48
2016-08-11,DOWJONES,21808.83
2016-08-12,DOWJONES,21516.35
2016-08-15,DOWJONES,21536.85
2016-08-16,DOWJONES,21784.64
2016-08-17,DOWJONES,21779.61
2016-08-18,DOWJONES,21763.7
2016-08-19,DOWJONES,21967.54
2016-08-22,DOWJONES,21945.6
2016-08-23,DOWJONES,22015.86
2016-08-24,DOWJONES,22044.8
2016-08-25,DOWJONES,21908.2
2016-08-26,DOWJONES,22017.1
2016-08-29,DOWJONES,22044.56
2016-08-30,DOWJONES,22311.52
2016-08-31,DOWJONES,22419.87
2016-09-01,DOWJONES,22507.81
2016-09-02,DOWJONES,22474.76
2016-09-05,DOWJONES,22615.66
2016-09-06,DOWJONES,22477.02
2016-09-07,DOWJONES,22343.83
2016-09-08,DOWJONES,22234.05
2016-09-09,DOWJONES,22312.15
2016-09-12,DOWJONES,22149.1
2016-09-13,DOWJONES,22309.44
2016-09-14,DOWJONES,22403.55
2016-09-15,DOWJONES,22710.34
2016-09-16,DOWJONES,22647.86
2016-09-19,DOWJONES,22695.43
2016-09-20,DOWJONES,22523.39
2016-09-21,DOWJONES,22504.19
2016-09-22,DOWJONES,22385.5
2016-09-23,DOWJONES,22325.85
2016-09-26,DOWJONES,22267.25
2016-09-27,DOWJONES,22250.39
2016-09-28,DOWJONES,22037.5
2016-09-29,DOWJONES,21946.62
2016-09-30,DOWJONES,21989.03
2016-10-03,DOWJONES,21787.39
2016-10-04,DOWJONES,21999.44
2016-10-05,DOWJONES,22125.88
2016-10-06,DOWJONES,22140.82
2016-10-07,DOWJONES,22219.34
2016-10-10,DOWJONES,22220.63
2016-10-11,DOWJONES,22289.65
2016-10-12,DOWJONES,22557.71
2016-10-13,DOWJONES,22558.8
2016-10-14,DOWJONES,22754.79
2016-10-17,DOWJONES,22810.83
2016-10-18,DOWJONES,22646.64
2016-10-19,DOWJONES,22557.92
2016-10-20,DOWJONES,22473.21
2016-10-21,DOWJONES,22394.62
2016-10-24,DOWJONES,22484.07
2016-10-25,DOWJONES,22354.31
2016-10-26,DOWJONES,22223.34
2016-10-27,DOWJONES,22355.49
2016-10-28,DOWJONES,22289.43
2016-10-31,DOWJONES,22359.74
2016-11-01,DOWJONES,22400.03
2016-11-02,DOWJONES,22505.99
2016-11-03,DOWJONES,22606.9
2016-11-04,DOWJONES,22491.03
2016-11-07,DOWJONES,22539.87
2016-11-08,DOWJONES,22632.09
2016-11-09,DOWJONES,22617.65
2016-11-10,DOWJONES,22572.3
2016-11-11,DOWJONES,22480.94
2016-11-14,DOWJONES,22503.36
2016-11-15,DOWJONES,22581.65
2016-11-16,DOWJONES,22626.63
2016-11-17,DOWJONES,22624.6
2016-11-18,DOWJONES,22631.46
2016-11-21,DOWJONES,22598.57
2016-11-22,DOWJONES,22582.91
2016-11-23,DOWJONES,22629.17
2016-11-24,DOWJONES,22638.04
2016-11-25,DOWJONES,22690.11
2016-11-28,DOWJONES,22647.77
2016-11-29,DOWJONES,22526.76
2016-11-30,DOWJONES,22676.24
2016-12-01,DOWJONES,22629.56
2016-12-02,DOWJONES,22685.73
2016-12-05,DOWJONES,22580.54
2016-12-06,DOWJONES,22559.82
2016-12-07,DOWJONES,22575.04
2016-12-08,DOWJONES,22485.9
2016-12-09,DOWJONES,22545.29
2016-12-12,DOWJONES,22536.24
2016-12-13,DOWJONES,22560.36
2016-12-14,DOWJONES,22485.85
2016-12-15,DOWJONES,22403.19
2016-12-16,DOWJONES,22663.97
2016-12-19,DOWJONES,22493.4
2016-12-20,DOWJONES,22496.36
2016-12-21,DOWJONES,22406.91
2016-12-22,DOWJONES,22539.65
2016-12-23,DOWJONES,22566.67
2016-12-26,DOWJONES,23040.31
2016-12-27,DOWJONES,23104.25
2016-12-28,DOWJONES,23413.64
2016-12-29,DOWJONES,23387.87
2016-12-30,DOWJONES,23210.11
2017-01-02,DOWJONES,23133.38
2017-01-03,DOWJONES,22951.54
2017-01-04,DOWJONES,23004.16
2017-01-05,DOWJONES,23011.39
2017-01-06,DOWJONES,22948.21
2017-01-09,DOWJONES,23194.59
2017-01-10,DOWJONES,23317.58
2017-01-11,DOWJONES,23033.21
2017-01-12,DOWJONES,23280.71
2017-01-13,DOWJONES,23269.54
2017-01-16,DOWJONES,23172.58
2017-01-17,DOWJONES,23225.08
2017-01-18,DOWJONES,23106.66
2017-01-19,DOWJONES,23176.91
2017-01-20,DOWJONES,23039.21
2017-01-23,DOWJONES,22790.46
2017-01-24,DOWJONES,22933.05
2017-01-25,DOWJONES,22999.8
2017-01-26,DOWJONES,23238.85
2017-01-27,DOWJONES,23442.7
2017-01-30,DOWJONES,23284.39
2017-01-31,DOWJONES,23289.34
2017-02-01,DOWJONES,23340.24
2017-02-02,DOWJONES,23479.64
2017-02-03,DOWJONES,23350.35
2017-02-06,DOWJONES,23506.61
2017-02-07,DOWJONES,23529.66
2017-02-08,DOWJONES,23593.19
2017-02-09,DOWJONES,23794.3
2017-02-10,DOWJONES,23702.33
2017-02-13,DOWJONES,23704.15
2017-02-14,DOWJONES,23725.39
2017-02-15,DOWJONES,23695.26
2017-02-16,DOWJONES,23797.6
2017-02-17,DOWJONES,23740.09
2017-02-20,DOWJONES,23822.7
2017-02-21,DOWJONES,23665.5
2017-02-22,DOWJONES,23649.65
2017-02-23,DOWJONES,23688.29
2017-02-24,DOWJONES,23759.32
2017-02-27,DOWJONES,23841.97
2017-02-28,DOWJONES,23770.12
2017-03-01,DOWJONES,23821.11
2017-03-02,DOWJONES,24008.16
2017-03-03,DOWJONES,24095.78
2017-03-06,DOWJONES,23955.32
2017-03-07,DOWJONES,24088.46
2017-03-08,DOWJONES,24059.73
2017-03-09,DOWJONES,23818.07
2017-03-10,DOWJONES,23773.44
2017-03-13,DOWJONES,23853.33
2017-03-14,DOWJONES,23856.64
2017-03-15,DOWJONES,23963.82
2017-03-16,DOWJONES,23943.82
2017-03-17,DOWJONES,23974.51
2017-03-20,DOWJONES,23982.36
2017-03-21,DOWJONES,24162.84
2017-03-22,DOWJONES,24080.42
2017-03-23,DOWJONES,24267.91
2017-03-24,DOWJONES,24198.45
2017-03-27,DOWJONES,24129.22
2017-03-28,DOWJONES,24008.77
2017-03-29,DOWJONES,23984.7
2017-03-30,DOWJONES,23918.33
2017-03-31,DOWJONES,23848.59
2017-04-03,DOWJONES,24075.83
2017-04-04,DOWJONES,24041.82
2017-04-05,DOWJONES,23649.52
2017-04-06,DOWJONES,23612.25
2017-04-07,DOWJONES,23791.19
2017-04-10,DOWJONES,23888.63
2017-04-11,DOWJONES,23864.13
2017-04-12,DOWJONES,23878.27
2017-04-13,DOWJONES,23914.6
2017-04-14,DOWJONES,23793.49
2017-04-17,DOWJONES,23669.79
2017-04-18,DOWJONES,23733.33
2017-04-19,DOWJONES,23712.19
2017-04-20,DOWJONES,23899.43
2017-04-21,DOWJONES,23980.68
2017-04-24,DOWJONES,24009.61
2017-04-25,DOWJONES,24045.44
2017-04-26,DOWJONES,24069.16
2017-04-27,DOWJONES,24163.22
2017-04-28,DOWJONES,24167.16
2017-05-01,DOWJONES,24310.96
2017-05-02,DOWJONES,24175.58
2017-05-03,DOWJONES,24103.47
2017-05-04,DOWJONES,23970.03
2017-05-05,DOWJONES,24053.21
2017-05-08,DOWJONES,23992.72
2017-05-09,DOWJONES,23918.83
2017-05-10,DOWJONES,23876.91
2017-05-11,DOWJONES,23689.74
2017-05-12,DOWJONES,23877.16
2017-05-15,DOWJONES,23800.51
2017-05-16,DOWJONES,23855.3
2017-05-17,DOWJONES,23616.02
2017-05-18,DOWJONES,23500.84
2017-05-19,DOWJONES,23654.18
2017-05-22,DOWJONES,23582.7
2017-05-23,DOWJONES,23569.27
2017-05-24,DOWJONES,23659.78
2017-05-25,DOWJONES,23607.52
2017-05-26,DOWJONES,23502.86
2017-05-29,DOWJONES,23258.75
2017-05-30,DOWJONES,23098.24
2017-05-31,DOWJONES,23106.98
2017-06-01,DOWJONES,23164.8
2017-06-02,DOWJONES,23372.38
2017-06-05,DOWJONES,23332.53
2017-06-06,DOWJONES,23128.64
2017-06-07,DOWJONES,23206.64
2017-06-08,DOWJONES,23225.45
2017-06-09,DOWJONES,23116.97
2017-06-12,DOWJONES,23139.71
2017-06-13,DOWJONES,23326.14
2017-06-14,DOWJONES,23180.6
2017-06-15,DOWJONES,23177.02
2017-06-16,DOWJONES,23230.09
2017-06-19,DOWJONES,23202.0
2017-06-20,DOWJONES,22998.32
2017-06-21,DOWJONES,23124.5
2017-06-22,DOWJONES,23321.14
2017-06-23,DOWJONES,23254.62
2017-06-26,DOWJONES,23270.76
2017-06-27,DOWJONES,23228.85
2017-06-28,DOWJONES,23132.38
2017-06-29,DOWJONES,23020.88
2017-06-30,DOWJONES,23074.41
2017-07-03,DOWJONES,23025.48
2017-07-04,DOWJONES,22984.07
2017-07-05,DOWJONES,22800.01
2017-07-06,DOWJONES,22652.91
2017-07-07,DOWJONES,22681.08
2017-07-10,DOWJONES,22591.02
2017-07-11,DOWJONES,22588.84
2017-07-12,DOWJONES,22488.0
2017-07-13,DOWJONES,22450.08
2017-07-14,DOWJONES,22315.0
2017-07-17,DOWJONES,22607.06
2017-07-18,DOWJONES,22443.73
2017-07-19,DOWJONES,22353.9
2017-07-20,DOWJONES,22520.24
2017-07-21,DOWJONES,22407.29
2017-07-24,DOWJONES,22786.1
2017-07-25,DOWJONES,22665.3
2017-07-26,DOWJONES,22845.84
2017-07-27,DOWJONES,22793.14
2017-07-28,DOWJONES,22751.17
2017-07-31,DOWJONES,22767.31
2017-08-01,DOWJONES,22798.04
2017-08-02,DOWJONES,22661.17
2017-08-03,DOWJONES,22750.84
2017-08-04,DOWJONES,22608.38
2017-08-07,DOWJONES,22691.25
2017-08-08,DOWJONES,22710.41
2017-08-09,DOWJONES,22959.87
2017-08-10,DOWJONES,23028.65
2017-08-11,DOWJONES,23032.94
2017-08-14,DOWJONES,23120.51
2017-08-15,DOWJONES,22920.7
2017-08-16,DOWJONES,22746.45
2017-08-17,DOWJONES,22666.66
2017-08-18,DOWJONES,22680.96
2017-08-21,DOWJONES,22588.66
2017-08-22,DOWJONES,22515.66
2017-08-23,DOWJONES,22408.1
2017-08-24,DOWJONES,22484.69
2017-08-25,DOWJONES,22544.45
2017-08-28,DOWJONES,22506.94
2017-08-29,DOWJONES,22345.26
2017-08-30,DOWJONES,22480.37
2017-08-31,DOWJONES,22348.73
2017-09-01,DOWJONES,22332.71
2017-09-04,DOWJONES,22285.77
2017-09-05,DOWJONES,22555.62
2017-09-06,DOWJONES,22670.12
2017-09-07,DOWJONES,22591.06
2017-09-08,DOWJONES,22546.61
2017-09-11,DOWJONES,22443.1
2017-09-12,DOWJONES,22453.99
2017-09-13,DOWJONES,22267.9
2017-09-14,DOWJONES,22003.63
2017-09-15,DOWJONES,22273.81
2017-09-18,DOWJONES,22155.87
2017-09-19,DOWJONES,21885.81
2017-09-20,DOWJONES,21811.41
2017-09-21,DOWJONES,22045.17
2017-09-22,DOWJONES,22094.91
2017-09-25,DOWJONES,22230.6
2017-09-26,DOWJONES,22268.78
2017-09-27,DOWJONES,22329.26
2017-09-28,DOWJONES,22126.01
2017-09-29,DOWJONES,22139.49
2017-10-02,DOWJONES,21996.85
2017-10-03,DOWJONES,22127.28
2017-10-04,DOWJONES,22103.46
2017-10-05,DOWJONES,22129.55
2017-10-06,DOWJONES,22353.04
2017-10-09,DOWJONES,22392.02
2017-10-10,DOWJONES,22517.76
2017-10-11,DOWJONES,22498.14
2017-10-12,DOWJONES,22597.27
2017-10-13,DOWJONES,22724.14
2017-10-16,DOWJONES,22624.6
2017-10-17,DOWJONES,22666.77
2017-10-18,DOWJONES,23087.82
2017-10-19,DOWJONES,23122.75
2017-10-20,DOWJONES,23101.14
2017-10-23,DOWJONES,23374.29
2017-10-24,DOWJONES,23317.49
2017-10-25,DOWJONES,23383.07
2017-10-26,DOWJONES,23220.44
2017-10-27,DOWJONES,23143.26
2017-10-30,DOWJONES,23254.66
2017-10-31,DOWJONES,23124.47
2017-11-01,DOWJONES,23029.42
2017-11-02,DOWJONES,22997.24
2017-11-03,DOWJONES,23063.49
2017-11-06,DOWJONES,23155.36
2017-11-07,DOWJONES,23012.84
2017-11-08,DOWJONES,23060.91
2017-11-09,DOWJONES,22902.17
2017-11-10,DOWJONES,22791.79
2017-11-13,DOWJONES,22897.38
2017-11-14,DOWJONES,22844.82
2017-11-15,DOWJONES,23117.33
2017-11-16,DOWJONES,22901.43
2017-11-17,DOWJONES,22744.91
2017-11-20,DOWJONES,22731.3
2017-11-21,DOWJONES,22559.69
2017-11-22,DOWJONES,22588.83
2017-11-23,DOWJONES,22273.82
2017-11-24,DOWJONES,22491.43
2017-11-27,DOWJONES,22621.74
2017-11-28,DOWJONES,22351.96
2017-11-29,DOWJONES,22417.65
2017-11-30,DOWJONES,22227.72
2017-12-01,DOWJONES,22239.22
2017-12-04,DOWJONES,22207.26
2017-12-05,DOWJONES,22299.9
2017-12-06,DOWJONES,22210.25
2017-12-07,DOWJONES,22269.8
2017-12-08,DOWJONES,22365.21
2017-12-11,DOWJONES,22504.06
2017-12-12,DOWJONES,22636.71
2017-12-13,DOWJONES,22683.23
2017-12-14,DOWJONES,22764.47
2017-12-15,DOWJONES,22840.75
2017-12-18,DOWJONES,22895.55
2017-12-19,DOWJONES,22803.62
2017-12-20,DOWJONES,22622.84
2017-12-21,DOWJONES,22540.99
2017-12-22,DOWJONES,22499.65
2017-12-25,DOWJONES,22781.7
2017-12-26,DOWJONES,22899.06
2017-12-27,DOWJONES,22925.0
2017-12-28,DOWJONES,23131.74
2017-12-29,DOWJONES,23050.81
2018-01-01,DOWJONES,23175.55
2018-01-02,DOWJONES,23042.36
2018-01-03,DOWJONES,23227.31
2018-01-04,DOWJONES,23113.18
2018-01-05,DOWJONES,23200.57
2018-01-08,DOWJONES,23245.41
2018-01-09,DOWJONES,23154.81
2018-01-10,DOWJONES,23019.61
2018-01-11,DOWJONES,22882.17
2018-01-12,DOWJONES,22892.68
2018-01-15,DOWJONES,23149.42
2018-01-16,DOWJONES,23228.72
2018-01-17,DOWJONES,23195.27
2018-01-18,DOWJONES,23198.55
2018-01-19,DOWJONES,23075.21
2018-01-22,DOWJONES,22983.02
2018-01-23,DOWJONES,23052.21
2018-01-24,DOWJONES,23136.25
2018-01-25,DOWJONES,23128.59
2018-01-26,DOWJONES,23154.17
2018-01-29,DOWJONES,23149.58
2018-01-30,DOWJONES,22832.22
2018-01-31,DOWJONES,22898.91
2018-02-01,DOWJONES,23011.06
2018-02-02,DOWJONES,22944.41
2018-02-05,DOWJONES,22920.08
2018-02-06,DOWJONES,22907.4
2018-02-07,DOWJONES,22933.81
2018-02-08,DOWJONES,23057.35
2018-02-09,DOWJONES,22932.18
2018-02-12,DOWJONES,22833.7
2018-02-13,DOWJONES,22865.51
2018-02-14,DOWJONES,22656.23
2018-02-15,DOWJONES,22534.31
2018-02-16,DOWJONES,22460.23
2018-02-19,DOWJONES,22470.11
2018-02-20,DOWJONES,22265.47
2018-02-21,DOWJONES,22251.82
2018-02-22,DOWJONES,22340.49
2018-02-23,DOWJONES,22342.22
2018-02-26,DOWJONES,22245.89
2018-02-27,DOWJONES,22391.64
2018-02-28,DOWJONES,22455.57
2018-03-01,DOWJONES,22212.37
2018-03-02,DOWJONES,22286.62
2018-03-05,DOWJONES,22190.67
2018-03-06,DOWJONES,22129.71
2018-03-07,DOWJONES,22269.3
2018-03-08,DOWJONES,22260.25
2018-03-09,DOWJONES,22191.96
2018-03-12,DOWJONES,22068.29
2018-03-13,DOWJONES,22085.41
2018-03-14,DOWJONES,22150.23
2018-03-15,DOWJONES,21925.85
2018-03-16,DOWJONES,21758.66
2018-03-19,DOWJONES,21753.74
2018-03-20,DOWJONES,21739.62
2018-03-21,DOWJONES,21579.95
2018-03-22,DOWJONES,21547.16
2018-03-23,DOWJONES,21874.56
2018-03-26,DOWJONES,21705.97
2018-03-27,DOWJONES,21667.8
2018-03-28,DOWJONES,21737.99
2018-03-29,DOWJONES,21737.07
2018-03-30,DOWJONES,21740.37
2018-04-02,DOWJONES,21672.78
2018-04-03,DOWJONES,21722.35
2018-04-04,DOWJONES,21722.87
2018-04-05,DOWJONES,21638.85
2018-04-06,DOWJONES,21505.08
2018-04-09,DOWJONES,21328.36
2018-04-10,DOWJONES,21135.31
2018-04-11,DOWJONES,21179.25
2018-04-12,DOWJONES,21218.6
2018-04-13,DOWJONES,21184.74
2018-04-16,DOWJONES,20963.0
2018-04-17,DOWJONES,21090.81
2018-04-18,DOWJONES,21230.88
2018-04-19,DOWJONES,21076.31
2018-04-20,DOWJONES,21184.69
2018-04-23,DOWJONES,21109.0
2018-04-24,DOWJONES,21361.06
2018-04-25,DOWJONES,21271.48
2018-04-26,DOWJONES,21394.4
2018-04-27,DOWJONES,21323.6
2018-04-30,DOWJONES,21399.37
2018-05-01,DOWJONES,21619.31
2018-05-02,DOWJONES,21475.48
2018-05-03,DOWJONES,21432.54
2018-05-04,DOWJONES,21508.49
2018-05-07,DOWJONES,21383.28
2018-05-08,DOWJONES,21460.52
2018-05-09,DOWJONES,21710.68
2018-05-10,DOWJONES,21556.12
2018-05-11,DOWJONES,21551.19
2018-05-14,DOWJONES,21308.63
2018-05-15,DOWJONES,21462.08
2018-05-16,DOWJONES,21505.05
2018-05-17,DOWJONES,21428.5
2018-05-18,DOWJONES,21419.18
2018-05-21,DOWJONES,21517.55
2018-05-22,DOWJONES,21571.86
2018-05-23,DOWJONES,21645.67
2018-05-24,DOWJONES,21741.33
2018-05-25,DOWJONES,21501.24
2018-05-28,DOWJONES,21526.79
2018-05-29,DOWJONES,21588.84
2018-05-30,DOWJONES,21622.95
2018-05-31,DOWJONES,21447.97
2018-06-01,DOWJONES,21260.89
2018-06-04,DOWJONES,21327.04
2018-06-05,DOWJONES,21383.67
2018-06-06,DOWJONES,21364.57
2018-06-07,DOWJONES,21282.17
2018-06-08,DOWJONES,21184.3
2018-06-11,DOWJONES,21264.95
2018-06-12,DOWJONES,21396.46
2018-06-13,DOWJONES,21356.3
2018-06-14,DOWJONES,21546.98
2018-06-15,DOWJONES,21326.74
2018-06-18,DOWJONES,21301.39
2018-06-19,DOWJONES,21525.31
2018-06-20,DOWJONES,21371.11
2018-06-21,DOWJONES,21662.52
2018-06-22,DOWJONES,21656.0
2018-06-25,DOWJONES,21722.98
2018-06-26,DOWJONES,21777.86
2018-06-27,DOWJONES,21698.19
2018-06-28,DOWJONES,21672.66
2018-06-29,DOWJONES,21507.91
2018-07-02,DOWJONES,21530.47
2018-07-03,DOWJONES,21393.01
2018-07-04,DOWJONES,21463.69
2018-07-05,DOWJONES,21340.92
2018-07-06,DOWJONES,21241.1
2018-07-09,DOWJONES,21259.64
2018-07-10,DOWJONES,21392.08
2018-07-11,DOWJONES,21450.24
2018-07-12,DOWJONES,21402.75
2018-07-13,DOWJONES,21633.36
2018-07-16,DOWJONES,21805.43
2018-07-17,DOWJONES,21944.9
2018-07-18,DOWJONES,22018.2
2018-07-19,DOWJONES,22116.03
2018-07-20,DOWJONES,21957.72
2018-07-23,DOWJONES,21850.3
2018-07-24,DOWJONES,21934.64
2018-07-25,DOWJONES,22013.6
2018-07-26,DOWJONES,22166.54
2018-07-27,DOWJONES,22357.05
2018-07-30,DOWJONES,22393.77
2018-07-31,DOWJONES,22230.62
2018-08-01,DOWJONES,22473.7
2018-08-02,DOWJONES,22185.65
2018-08-03,DOWJONES,22086.55
2018-08-06,DOWJONES,22147.16
2018-08-07,DOWJONES,22283.66
2018-08-08,DOWJONES,22343.64
2018-08-09,DOWJONES,22323.25
2018-08-10,DOWJONES,22278.59
2018-08-13,DOWJONES,22304.46
2018-08-14,DOWJONES,22161.91
2018-08-15,DOWJONES,22252.43
2018-08-16,DOWJONES,22295.66
2018-08-17,DOWJONES,22158.18
2018-08-20,DOWJONES,21766.38
2018-08-21,DOWJONES,21800.0
2018-08-22,DOWJONES,21572.7
2018-08-23,DOWJONES,21503.36
2018-08-24,DOWJONES,21361.19
2018-08-27,DOWJONES,21424.22
2018-08-28,DOWJONES,21563.3
2018-08-29,DOWJONES,21565.98
2018-08-30,DOWJONES,21586.98
2018-08-31,DOWJONES,21509.31
2018-09-03,DOWJONES,21740.11
2018-09-04,DOWJONES,21826.42
2018-09-05,DOWJONES,21711.91
2018-09-06,DOWJONES,21680.02
2018-09-07,DOWJONES,21651.07
2018-09-10,DOWJONES,21407.61
2018-09-11,DOWJONES,21414.96
2018-09-12,DOWJONES,21522.82
2018-09-13,DOWJONES,21435.75
2018-09-14,DOWJONES,21772.43
2018-09-17,DOWJONES,21785.83
2018-09-18,DOWJONES,21780.09
