date,company,sentiment_score
2016-02-01,HEROMOTOCO,0.132
2016-02-02,HEROMOTOCO,0.208
2016-02-03,HEROMOTOCO,0.138
2016-02-04,HEROMOTOCO,0.028
2016-02-05,HEROMOTOCO,0.149
2016-02-08,HEROMOTOCO,0.216
2016-02-09,HEROMOTOCO,0.181
2016-02-10,HEROMOTOCO,0.372
2016-02-11,HEROMOTOCO,0.276
2016-02-12,HEROMOTOCO,0.096
2016-02-15,HEROMOTOCO,0.134
2016-02-16,HEROMOTOCO,0.298
2016-02-17,HEROMOTOCO,0.139
2016-02-18,HEROMOTOCO,0.255
2016-02-19,HEROMOTOCO,0.255
2016-02-22,HEROMOTOCO,0.174
2016-02-23,HEROMOTOCO,0.248
2016-02-24,HEROMOTOCO,0.332
2016-02-25,HEROMOTOCO,0.385
2016-02-26,HEROMOTOCO,0.164
2016-02-29,HEROMOTOCO,0.303
2016-03-01,HEROMOTOCO,0.124
2016-03-02,HEROMOTOCO,0.23
2016-03-03,HEROMOTOCO,0.347
2016-03-04,HEROMOTOCO,0.185
2016-03-07,HEROMOTOCO,0.107
2016-03-08,HEROMOTOCO,0.151
2016-03-09,HEROMOTOCO,0.17
2016-03-10,HEROMOTOCO,0.327
2016-03-11,HEROMOTOCO,0.379
2016-03-14,HEROMOTOCO,0.207
2016-03-15,HEROMOTOCO,0.243
2016-03-16,HEROMOTOCO,0.357
2016-03-17,HEROMOTOCO,0.16
2016-03-18,HEROMOTOCO,0.392
2016-03-21,HEROMOTOCO,0.219
2016-03-22,HEROMOTOCO,0.262
2016-03-23,HEROMOTOCO,0.254
2016-03-24,HEROMOTOCO,0.326
2016-03-25,HEROMOTOCO,0.346
2016-03-28,HEROMOTOCO,0.371
2016-03-29,HEROMOTOCO,0.337
2016-03-30,HEROMOTOCO,0.172
2016-03-31,HEROMOTOCO,0.238
2016-04-01,HEROMOTOCO,0.138
2016-04-04,HEROMOTOCO,0.27
2016-04-05,HEROMOTOCO,0.296
2016-04-06,HEROMOTOCO,0.126
2016-04-07,HEROMOTOCO,0.273
2016-04-08,HEROMOTOCO,0.269
2016-04-11,HEROMOTOCO,0.321
2016-04-12,HEROMOTOCO,0.191
2016-04-13,HEROMOTOCO,0.123
2016-04-14,HEROMOTOCO,0.315
2016-04-15,HEROMOTOCO,0.29
2016-04-18,HEROMOTOCO,0.279
2016-04-19,HEROMOTOCO,0.263
2016-04-20,HEROMOTOCO,0.308
2016-04-21,HEROMOTOCO,0.1
2016-04-22,HEROMOTOCO,0.16
2016-04-25,HEROMOTOCO,0.119
2016-04-26,HEROMOTOCO,0.293
2016-04-27,HEROMOTOCO,0.375
2016-04-28,HEROMOTOCO,0.176
2016-04-29,HEROMOTOCO,0.367
2016-05-02,HEROMOTOCO,0.202
2016-05-03,HEROMOTOCO,0.351
2016-05-04,HEROMOTOCO,0.127
2016-05-05,HEROMOTOCO,0.147
2016-05-06,HEROMOTOCO,0.201
2016-05-09,HEROMOTOCO,0.321
2016-05-10,HEROMOTOCO,0.212
2016-05-11,HEROMOTOCO,0.325
2016-05-12,HEROMOTOCO,0.29
2016-05-13,HEROMOTOCO,0.197
2016-05-16,HEROMOTOCO,0.246
2016-05-17,HEROMOTOCO,0.166
2016-05-18,HEROMOTOCO,0.273
2016-05-19,HEROMOTOCO,0.119
2016-05-20,HEROMOTOCO,0.266
2016-05-23,HEROMOTOCO,0.227
2016-05-24,HEROMOTOCO,0.284
2016-05-25,HEROMOTOCO,0.235
2016-05-26,HEROMOTOCO,0.161
2016-05-27,HEROMOTOCO,0.307
2016-05-30,HEROMOTOCO,0.107
2016-05-31,HEROMOTOCO,0.279
2016-06-01,HEROMOTOCO,0.213
2016-06-02,HEROMOTOCO,0.268
2016-06-03,HEROMOTOCO,0.27
2016-06-06,HEROMOTOCO,0.393
2016-06-07,HEROMOTOCO,0.328
2016-06-08,HEROMOTOCO,0.33
2016-06-09,HEROMOTOCO,0.234
2016-06-10,HEROMOTOCO,0.349
2016-06-13,HEROMOTOCO,0.147
2016-06-14,HEROMOTOCO,0.354
2016-06-15,HEROMOTOCO,0.223
2016-06-16,HEROMOTOCO,0.208
2016-06-17,HEROMOTOCO,0.349
2016-06-20,HEROMOTOCO,0.122
2016-06-21,HEROMOTOCO,0.128
2016-06-22,HEROMOTOCO,0.14
2016-06-23,HEROMOTOCO,0.339
2016-06-24,HEROMOTOCO,0.185
2016-06-27,HEROMOTOCO,0.239
2016-06-28,HEROMOTOCO,0.103
2016-06-29,HEROMOTOCO,0.312
2016-06-30,HEROMOTOCO,0.13
2016-07-01,HEROMOTOCO,0.275
2016-07-04,HEROMOTOCO,0.159
2016-07-05,HEROMOTOCO,0.369
2016-07-06,HEROMOTOCO,0.267
2016-07-07,HEROMOTOCO,0.359
2016-07-08,HEROMOTOCO,0.155
2016-07-11,HEROMOTOCO,0.342
2016-07-12,HEROMOTOCO,0.169
2016-07-13,HEROMOTOCO,0.106
2016-07-14,HEROMOTOCO,0.358
2016-07-15,HEROMOTOCO,0.169
2016-07-18,HEROMOTOCO,0.18
2016-07-19,HEROMOTOCO,0.114
2016-07-20,HEROMOTOCO,0.217
2016-07-21,HEROMOTOCO,0.15
2016-07-22,HEROMOTOCO,0.12
2016-07-25,HEROMOTOCO,0.25
2016-07-26,HEROMOTOCO,0.361
2016-07-27,HEROMOTOCO,0.327
2016-07-28,HEROMOTOCO,0.3
2016-07-29,HEROMOTOCO,0.364
2016-08-01,HEROMOTOCO,0.337
2016-08-02,HEROMOTOCO,0.249
2016-08-03,HEROMOTOCO,0.38
2016-08-04,HEROMOTOCO,0.295
2016-08-05,HEROMOTOCO,0.199
2016-08-08,HEROMOTOCO,0.243
2016-08-09,HEROMOTOCO,0.314
2016-08-10,HEROMOTOCO,0.227
2016-08-11,HEROMOTOCO,0.248
2016-08-12,HEROMOTOCO,0.192
2016-08-15,HEROMOTOCO,0.135
2016-08-16,HEROMOTOCO,0.33
2016-08-17,HEROMOTOCO,0.212
2016-08-18,HEROMOTOCO,0.154
2016-08-19,HEROMOTOCO,0.215
2016-08-22,HEROMOTOCO,0.266
2016-08-23,HEROMOTOCO,0.123
2016-08-24,HEROMOTOCO,0.192
2016-08-25,HEROMOTOCO,0.155
2016-08-26,HEROMOTOCO,0.319
2016-08-29,HEROMOTOCO,0.156
2016-08-30,HEROMOTOCO,0.298
2016-08-31,HEROMOTOCO,0.139
2016-09-01,HEROMOTOCO,0.381
2016-09-02,HEROMOTOCO,0.365
2016-09-05,HEROMOTOCO,0.283
2016-09-06,HEROMOTOCO,0.388
2016-09-07,HEROMOTOCO,0.343
2016-09-08,HEROMOTOCO,0.201
2016-09-09,HEROMOTOCO,0.325
2016-09-12,HEROMOTOCO,0.276
2016-09-13,HEROMOTOCO,0.145
2016-09-14,HEROMOTOCO,0.104
2016-09-15,HEROMOTOCO,0.119
2016-09-16,HEROMOTOCO,0.303
2016-09-19,HEROMOTOCO,0.213
2016-09-20,HEROMOTOCO,0.213
2016-09-21,HEROMOTOCO,0.226
2016-09-22,HEROMOTOCO,0.364
2016-09-23,HEROMOTOCO,0.168
2016-09-26,HEROMOTOCO,0.299
2016-09-27,HEROMOTOCO,0.394
2016-09-28,HEROMOTOCO,0.183
2016-09-29,HEROMOTOCO,0.108
2016-09-30,HEROMOTOCO,0.125
2016-10-03,HEROMOTOCO,0.261
2016-10-04,HEROMOTOCO,0.338
2016-10-05,HEROMOTOCO,0.359
2016-10-06,HEROMOTOCO,0.331
2016-10-07,HEROMOTOCO,0.246
2016-10-10,HEROMOTOCO,0.185
2016-10-11,HEROMOTOCO,0.21
2016-10-12,HEROMOTOCO,0.344
2016-10-13,HEROMOTOCO,0.358
2016-10-14,HEROMOTOCO,0.355
2016-10-17,HEROMOTOCO,0.108
2016-10-18,HEROMOTOCO,0.249
2016-10-19,HEROMOTOCO,0.365
2016-10-20,HEROMOTOCO,0.253
2016-10-21,HEROMOTOCO,0.269
2016-10-24,HEROMOTOCO,0.222
2016-10-25,HEROMOTOCO,0.592
2016-10-26,HEROMOTOCO,0.15
2016-10-27,HEROMOTOCO,0.163
2016-10-28,HEROMOTOCO,0.349
2016-10-31,HEROMOTOCO,0.235
2016-11-01,HEROMOTOCO,0.097
2016-11-02,HEROMOTOCO,0.289
2016-11-03,HEROMOTOCO,0.334
2016-11-04,HEROMOTOCO,0.382
2016-11-07,HEROMOTOCO,0.094
2016-11-08,HEROMOTOCO,0.289
2016-11-09,HEROMOTOCO,0.162
2016-11-10,HEROMOTOCO,0.212
2016-11-11,HEROMOTOCO,0.231
2016-11-14,HEROMOTOCO,0.259
2016-11-15,HEROMOTOCO,0.187
2016-11-16,HEROMOTOCO,0.141
2016-11-17,HEROMOTOCO,0.364
2016-11-18,HEROMOTOCO,0.19
2016-11-21,HEROMOTOCO,0.418
2016-11-22,HEROMOTOCO,0.147
2016-11-23,HEROMOTOCO,0.348
2016-11-24,HEROMOTOCO,0.202
2016-11-25,HEROMOTOCO,0.158
2016-11-28,HEROMOTOCO,0.118
2016-11-29,HEROMOTOCO,0.41
2016-11-30,HEROMOTOCO,0.127
2016-12-01,HEROMOTOCO,0.448
2016-12-02,HEROMOTOCO,0.115
2016-12-05,HEROMOTOCO,0.13
2016-12-06,HEROMOTOCO,0.153
2016-12-07,HEROMOTOCO,0.201
2016-12-08,HEROMOTOCO,0.387
2016-12-09,HEROMOTOCO,0.101
2016-12-12,HEROMOTOCO,0.353
2016-12-13,HEROMOTOCO,0.264
2016-12-14,HEROMOTOCO,0.338
2016-12-15,HEROMOTOCO,0.226
2016-12-16,HEROMOTOCO,0.316
2016-12-19,HEROMOTOCO,0.114
2016-12-20,HEROMOTOCO,0.223
2016-12-21,HEROMOTOCO,0.13
2016-12-22,HEROMOTOCO,0.168
2016-12-23,HEROMOTOCO,0.327
2016-12-26,HEROMOTOCO,0.305
2016-12-27,HEROMOTOCO,0.223
2016-12-28,HEROMOTOCO,0.14
2016-12-29,HEROMOTOCO,0.32
2016-12-30,HEROMOTOCO,0.159
2017-01-02,HEROMOTOCO,0.299
2017-01-03,HEROMOTOCO,0.108
2017-01-04,HEROMOTOCO,0.18
2017-01-05,HEROMOTOCO,0.135
2017-01-06,HEROMOTOCO,0.153
2017-01-09,HEROMOTOCO,0.243
2017-01-10,HEROMOTOCO,0.142
2017-01-11,HEROMOTOCO,0.114
2017-01-12,HEROMOTOCO,0.336
2017-01-13,HEROMOTOCO,0.374
2017-01-16,HEROMOTOCO,0.165
2017-01-17,HEROMOTOCO,0.265
2017-01-18,HEROMOTOCO,0.185
2017-01-19,HEROMOTOCO,0.094
2017-01-20,HEROMOTOCO,0.361
2017-01-23,HEROMOTOCO,-0.018
2017-01-24,HEROMOTOCO,0.155
2017-01-25,HEROMOTOCO,0.184
2017-01-26,HEROMOTOCO,0.212
2017-01-27,HEROMOTOCO,0.184
2017-01-30,HEROMOTOCO,0.227
2017-01-31,HEROMOTOCO,0.182
2017-02-01,HEROMOTOCO,0.235
2017-02-02,HEROMOTOCO,0.252
2017-02-03,HEROMOTOCO,0.106
2017-02-06,HEROMOTOCO,0.282
2017-02-07,HEROMOTOCO,0.084
2017-02-08,HEROMOTOCO,0.177
2017-02-09,HEROMOTOCO,0.179
2017-02-10,HEROMOTOCO,0.186
2017-02-13,HEROMOTOCO,0.124
2017-02-14,HEROMOTOCO,0.342
2017-02-15,HEROMOTOCO,0.298
2017-02-16,HEROMOTOCO,0.335
2017-02-17,HEROMOTOCO,0.172
2017-02-20,HEROMOTOCO,0.095
2017-02-21,HEROMOTOCO,0.217
2017-02-22,HEROMOTOCO,0.233
2017-02-23,HEROMOTOCO,-0.186
2017-02-24,HEROMOTOCO,0.098
2017-02-27,HEROMOTOCO,0.112
2017-02-28,HEROMOTOCO,0.349
2017-03-01,HEROMOTOCO,0.213
2017-03-02,HEROMOTOCO,0.261
2017-03-03,HEROMOTOCO,0.222
2017-03-06,HEROMOTOCO,0.292
2017-03-07,HEROMOTOCO,0.357
2017-03-08,HEROMOTOCO,0.228
2017-03-09,HEROMOTOCO,0.311
2017-03-10,HEROMOTOCO,0.138
2017-03-13,HEROMOTOCO,0.144
2017-03-14,HEROMOTOCO,0.159
2017-03-15,HEROMOTOCO,0.271
2017-03-16,HEROMOTOCO,0.334
2017-03-17,HEROMOTOCO,0.344
2017-03-20,HEROMOTOCO,0.092
2017-03-21,HEROMOTOCO,0.252
2017-03-22,HEROMOTOCO,0.227
2017-03-23,HEROMOTOCO,0.091
2017-03-24,HEROMOTOCO,0.127
2017-03-27,HEROMOTOCO,0.246
2017-03-28,HEROMOTOCO,0.093
2017-03-29,HEROMOTOCO,0.325
2017-03-30,HEROMOTOCO,0.14
2017-03-31,HEROMOTOCO,0.21
2017-04-03,HEROMOTOCO,0.091
2017-04-04,HEROMOTOCO,0.151
2017-04-05,HEROMOTOCO,0.29
2017-04-06,HEROMOTOCO,0.141
2017-04-07,HEROMOTOCO,0.152
2017-04-10,HEROMOTOCO,0.072
2017-04-11,HEROMOTOCO,0.167
2017-04-12,HEROMOTOCO,0.279
2017-04-13,HEROMOTOCO,0.214
2017-04-14,HEROMOTOCO,0.128
2017-04-17,HEROMOTOCO,0.179
2017-04-18,HEROMOTOCO,0.351
2017-04-19,HEROMOTOCO,0.1
2017-04-20,HEROMOTOCO,0.066
2017-04-21,HEROMOTOCO,0.089
2017-04-24,HEROMOTOCO,0.312
2017-04-25,HEROMOTOCO,0.241
2017-04-26,HEROMOTOCO,0.126
2017-04-27,HEROMOTOCO,0.269
2017-04-28,HEROMOTOCO,0.076
2017-05-01,HEROMOTOCO,0.35
2017-05-02,HEROMOTOCO,0.247
2017-05-03,HEROMOTOCO,0.268
2017-05-04,HEROMOTOCO,0.25
2017-05-05,HEROMOTOCO,0.27
2017-05-08,HEROMOTOCO,0.074
2017-05-09,HEROMOTOCO,0.307
2017-05-10,HEROMOTOCO,0.321
2017-05-11,HEROMOTOCO,0.299
2017-05-12,HEROMOTOCO,0.28
2017-05-15,HEROMOTOCO,0.238
2017-05-16,HEROMOTOCO,0.208
2017-05-17,HEROMOTOCO,0.294
2017-05-18,HEROMOTOCO,0.216
2017-05-19,HEROMOTOCO,0.08
2017-05-22,HEROMOTOCO,0.283
2017-05-23,HEROMOTOCO,0.334
2017-05-24,HEROMOTOCO,0.112
2017-05-25,HEROMOTOCO,0.086
2017-05-26,HEROMOTOCO,0.071
2017-05-29,HEROMOTOCO,0.176
2017-05-30,HEROMOTOCO,0.27
2017-05-31,HEROMOTOCO,0.137
2017-06-01,HEROMOTOCO,0.287
2017-06-02,HEROMOTOCO,0.266
2017-06-05,HEROMOTOCO,0.075
2017-06-06,HEROMOTOCO,0.209
2017-06-07,HEROMOTOCO,0.247
2017-06-08,HEROMOTOCO,0.144
2017-06-09,HEROMOTOCO,0.136
2017-06-12,HEROMOTOCO,0.115
2017-06-13,HEROMOTOCO,0.293
2017-06-14,HEROMOTOCO,0.171
2017-06-15,HEROMOTOCO,0.133
2017-06-16,HEROMOTOCO,0.29
2017-06-19,HEROMOTOCO,0.172
2017-06-20,HEROMOTOCO,0.174
2017-06-21,HEROMOTOCO,0.186
2017-06-22,HEROMOTOCO,0.101
2017-06-23,HEROMOTOCO,0.251
2017-06-26,HEROMOTOCO,0.222
2017-06-27,HEROMOTOCO,0.12
2017-06-28,HEROMOTOCO,0.299
2017-06-29,HEROMOTOCO,0.086
2017-06-30,HEROMOTOCO,0.156
2017-07-03,HEROMOTOCO,0.268
2017-07-04,HEROMOTOCO,0.09
2017-07-05,HEROMOTOCO,0.107
2017-07-06,HEROMOTOCO,0.24
2017-07-07,HEROMOTOCO,0.092
2017-07-10,HEROMOTOCO,0.322
2017-07-11,HEROMOTOCO,0.162
2017-07-12,HEROMOTOCO,0.126
2017-07-13,HEROMOTOCO,0.284
2017-07-14,HEROMOTOCO,0.036
2017-07-17,HEROMOTOCO,0.129
2017-07-18,HEROMOTOCO,0.056
2017-07-19,HEROMOTOCO,0.23
2017-07-20,HEROMOTOCO,0.178
2017-07-21,HEROMOTOCO,0.278
2017-07-24,HEROMOTOCO,0.031
2017-07-25,HEROMOTOCO,0.02
2017-07-26,HEROMOTOCO,0.293
2017-07-27,HEROMOTOCO,0.245
2017-07-28,HEROMOTOCO,0.084
2017-07-31,HEROMOTOCO,0.218
2017-08-01,HEROMOTOCO,0.038
2017-08-02,HEROMOTOCO,0.293
2017-08-03,HEROMOTOCO,0.257
2017-08-04,HEROMOTOCO,0.205
2017-08-07,HEROMOTOCO,0.313
2017-08-08,HEROMOTOCO,0.148
2017-08-09,HEROMOTOCO,0.078
2017-08-10,HEROMOTOCO,0.214
2017-08-11,HEROMOTOCO,0.163
2017-08-14,HEROMOTOCO,0.067
2017-08-15,HEROMOTOCO,0.212
2017-08-16,HEROMOTOCO,0.038
2017-08-17,HEROMOTOCO,0.053
2017-08-18,HEROMOTOCO,0.309
2017-08-21,HEROMOTOCO,0.233
2017-08-22,HEROMOTOCO,0.167
2017-08-23,HEROMOTOCO,0.182
2017-08-24,HEROMOTOCO,0.286
2017-08-25,HEROMOTOCO,0.142
2017-08-28,HEROMOTOCO,0.089
2017-08-29,HEROMOTOCO,0.049
2017-08-30,HEROMOTOCO,0.115
2017-08-31,HEROMOTOCO,0.026
2017-09-01,HEROMOTOCO,0.228
2017-09-04,HEROMOTOCO,0.159
2017-09-05,HEROMOTOCO,0.033
2017-09-06,HEROMOTOCO,0.115
2017-09-07,HEROMOTOCO,0.185
2017-09-08,HEROMOTOCO,0.172
2017-09-11,HEROMOTOCO,0.27
2017-09-12,HEROMOTOCO,0.071
2017-09-13,HEROMOTOCO,0.291
2017-09-14,HEROMOTOCO,0.164
2017-09-15,HEROMOTOCO,0.278
2017-09-18,HEROMOTOCO,0.04
2017-09-19,HEROMOTOCO,0.228
2017-09-20,HEROMOTOCO,0.231
2017-09-21,HEROMOTOCO,0.014
2017-09-22,HEROMOTOCO,0.146
2017-09-25,HEROMOTOCO,0.282
2017-09-26,HEROMOTOCO,0.242
2017-09-27,HEROMOTOCO,0.243
2017-09-28,HEROMOTOCO,0.27
2017-09-29,HEROMOTOCO,0.111
2017-10-02,HEROMOTOCO,0.038
2017-10-03,HEROMOTOCO,0.275
2017-10-04,HEROMOTOCO,0.24
2017-10-05,HEROMOTOCO,0.091
2017-10-06,HEROMOTOCO,0.137
2017-10-09,HEROMOTOCO,0.39
2017-10-10,HEROMOTOCO,-0.006
2017-10-11,HEROMOTOCO,0.11
2017-10-12,HEROMOTOCO,0.242
2017-10-13,HEROMOTOCO,0.048
2017-10-16,HEROMOTOCO,0.226
2017-10-17,HEROMOTOCO,0.224
2017-10-18,HEROMOTOCO,0.177
2017-10-19,HEROMOTOCO,0.257
2017-10-20,HEROMOTOCO,0.158
2017-10-23,HEROMOTOCO,0.238
2017-10-24,HEROMOTOCO,0.175
2017-10-25,HEROMOTOCO,0.003
2017-10-26,HEROMOTOCO,0.086
2017-10-27,HEROMOTOCO,0.169
2017-10-30,HEROMOTOCO,0.05
2017-10-31,HEROMOTOCO,0.025
2017-11-01,HEROMOTOCO,0.068
2017-11-02,HEROMOTOCO,0.107
2017-11-03,HEROMOTOCO,0.209
2017-11-06,HEROMOTOCO,-0.012
2017-11-07,HEROMOTOCO,0.002
2017-11-08,HEROMOTOCO,0.063
2017-11-09,HEROMOTOCO,0.183
2017-11-10,HEROMOTOCO,0.141
2017-11-13,HEROMOTOCO,-0.014
2017-11-14,HEROMOTOCO,0.048
2017-11-15,HEROMOTOCO,0.166
2017-11-16,HEROMOTOCO,0.012
2017-11-17,HEROMOTOCO,0.217
2017-11-20,HEROMOTOCO,0.244
2017-11-21,HEROMOTOCO,0.108
2017-11-22,HEROMOTOCO,0.136
2017-11-23,HEROMOTOCO,0.205
2017-11-24,HEROMOTOCO,0.231
2017-11-27,HEROMOTOCO,0.194
2017-11-28,HEROMOTOCO,0.054
2017-11-29,HEROMOTOCO,0.08
2017-11-30,HEROMOTOCO,0.173
2017-12-01,HEROMOTOCO,0.167
2017-12-04,HEROMOTOCO,0.037
2017-12-05,HEROMOTOCO,-0.021
2017-12-06,HEROMOTOCO,0.104
2017-12-07,HEROMOTOCO,0.014
2017-12-08,HEROMOTOCO,0.092
2017-12-11,HEROMOTOCO,-0.035
2017-12-12,HEROMOTOCO,0.053
2017-12-13,HEROMOTOCO,0.214
2017-12-14,HEROMOTOCO,0.058
2017-12-15,HEROMOTOCO,-0.008
2017-12-18,HEROMOTOCO,-0.073
2017-12-19,HEROMOTOCO,0.085
2017-12-20,HEROMOTOCO,0.0
2017-12-21,HEROMOTOCO,0.06
2017-12-22,HEROMOTOCO,0.037
2017-12-25,HEROMOTOCO,-0.03
2017-12-26,HEROMOTOCO,0.142
2017-12-27,HEROMOTOCO,0.023
2017-12-28,HEROMOTOCO,0.004
2017-12-29,HEROMOTOCO,-0.044
2018-01-01,HEROMOTOCO,0.109
2018-01-02,HEROMOTOCO,0.243
2018-01-03,HEROMOTOCO,0.029
2018-01-04,HEROMOTOCO,0.033
2018-01-05,HEROMOTOCO,0.124
2018-01-08,HEROMOTOCO,0.354
2018-01-09,HEROMOTOCO,0.085
2018-01-10,HEROMOTOCO,0.195
2018-01-11,HEROMOTOCO,0.026
2018-01-12,HEROMOTOCO,0.234
2018-01-15,HEROMOTOCO,0.16
2018-01-16,HEROMOTOCO,0.084
2018-01-17,HEROMOTOCO,-0.037
2018-01-18,HEROMOTOCO,-0.042
2018-01-19,HEROMOTOCO,0.099
2018-01-22,HEROMOTOCO,0.162
2018-01-23,HEROMOTOCO,-0.008
2018-01-24,HEROMOTOCO,0.121
2018-01-25,HEROMOTOCO,0.198
2018-01-26,HEROMOTOCO,-0.049
2018-01-29,HEROMOTOCO,0.096
2018-01-30,HEROMOTOCO,0.188
2018-01-31,HEROMOTOCO,-0.019
2018-02-01,HEROMOTOCO,0.092
2018-02-02,HEROMOTOCO,0.177
2018-02-05,HEROMOTOCO,0.092
2018-02-06,HEROMOTOCO,0.578
2018-02-07,HEROMOTOCO,0.069
2018-02-08,HEROMOTOCO,0.175
2018-02-09,HEROMOTOCO,0.195
2018-02-12,HEROMOTOCO,0.019
2018-02-13,HEROMOTOCO,0.049
2018-02-14,HEROMOTOCO,0.151
2018-02-15,HEROMOTOCO,0.049
2018-02-16,HEROMOTOCO,-0.058
2018-02-19,HEROMOTOCO,0.052
2018-02-20,HEROMOTOCO,0.087
2018-02-21,HEROMOTOCO,0.184
2018-02-22,HEROMOTOCO,0.177
2018-02-23,HEROMOTOCO,-0.01
2018-02-26,HEROMOTOCO,-0.003
2018-02-27,HEROMOTOCO,0.166
2018-02-28,HEROMOTOCO,0.199
2018-03-01,HEROMOTOCO,0.111
2018-03-02,HEROMOTOCO,0.123
2018-03-05,HEROMOTOCO,0.207
2018-03-06,HEROMOTOCO,0.137
2018-03-07,HEROMOTOCO,0.103
2018-03-08,HEROMOTOCO,-0.001
2018-03-09,HEROMOTOCO,0.0
2018-03-12,HEROMOTOCO,0.117
2018-03-13,HEROMOTOCO,0.029
2018-03-14,HEROMOTOCO,0.179
2018-03-15,HEROMOTOCO,0.142
2018-03-16,HEROMOTOCO,-0.071
2018-03-19,HEROMOTOCO,0.153
2018-03-20,HEROMOTOCO,0.082
2018-03-21,HEROMOTOCO,0.188
2018-03-22,HEROMOTOCO,-0.033
2018-03-23,HEROMOTOCO,0.208
2018-03-26,HEROMOTOCO,-0.063
2018-03-27,HEROMOTOCO,0.201
2018-03-28,HEROMOTOCO,0.076
2018-03-29,HEROMOTOCO,0.023
2018-03-30,HEROMOTOCO,-0.001
2018-04-02,HEROMOTOCO,-0.011
2018-04-03,HEROMOTOCO,0.169
2018-04-04,HEROMOTOCO,-0.074
2018-04-05,HEROMOTOCO,-0.009
2018-04-06,HEROMOTOCO,0.003
2018-04-09,HEROMOTOCO,0.075
2018-04-10,HEROMOTOCO,0.078
2018-04-11,HEROMOTOCO,0.066
2018-04-12,HEROMOTOCO,-0.054
2018-04-13,HEROMOTOCO,0.175
2018-04-16,HEROMOTOCO,0.065
2018-04-17,HEROMOTOCO,0.037
2018-04-18,HEROMOTOCO,-0.001
2018-04-19,HEROMOTOCO,0.046
2018-04-20,HEROMOTOCO,0.092
2018-04-23,HEROMOTOCO,-0.012
2018-04-24,HEROMOTOCO,-0.087
2018-04-25,HEROMOTOCO,0.085
2018-04-26,HEROMOTOCO,0.113
2018-04-27,HEROMOTOCO,0.378
2018-04-30,HEROMOTOCO,0.147
2018-05-01,HEROMOTOCO,0.003
2018-05-02,HEROMOTOCO,0.084
2018-05-03,HEROMOTOCO,0.034
2018-05-04,HEROMOTOCO,0.138
2018-05-07,HEROMOTOCO,-0.017
2018-05-08,HEROMOTOCO,0.158
2018-05-09,HEROMOTOCO,0.183
2018-05-10,HEROMOTOCO,-0.049
2018-05-11,HEROMOTOCO,-0.111
2018-05-14,HEROMOTOCO,0.18
2018-05-15,HEROMOTOCO,-0.084
2018-05-16,HEROMOTOCO,0.144
2018-05-17,HEROMOTOCO,0.136
2018-05-18,HEROMOTOCO,0.008
2018-05-21,HEROMOTOCO,0.129
2018-05-22,HEROMOTOCO,-0.04
2018-05-23,HEROMOTOCO,0.092
2018-05-24,HEROMOTOCO,-0.021
2018-05-25,HEROMOTOCO,-0.069
2018-05-28,HEROMOTOCO,0.019
2018-05-29,HEROMOTOCO,0.187
2018-05-30,HEROMOTOCO,0.041
2018-05-31,HEROMOTOCO,-0.04
2018-06-01,HEROMOTOCO,0.098
2018-06-04,HEROMOTOCO,0.144
2018-06-05,HEROMOTOCO,0.123
2018-06-06,HEROMOTOCO,0.048
2018-06-07,HEROMOTOCO,0.085
2018-06-08,HEROMOTOCO,-0.038
2018-06-11,HEROMOTOCO,-0.067
2018-06-12,HEROMOTOCO,0.018
2018-06-13,HEROMOTOCO,-0.022
2018-06-14,HEROMOTOCO,-0.01
2018-06-15,HEROMOTOCO,0.067
2018-06-18,HEROMOTOCO,0.105
2018-06-19,HEROMOTOCO,0.148
2018-06-20,HEROMOTOCO,-0.019
2018-06-21,HEROMOTOCO,0.116
2018-06-22,HEROMOTOCO,0.084
2018-06-25,HEROMOTOCO,-0.118
2018-06-26,HEROMOTOCO,-0.11
2018-06-27,HEROMOTOCO,0.164
2018-06-28,HEROMOTOCO,-0.102
2018-06-29,HEROMOTOCO,0.002
2018-07-02,HEROMOTOCO,0.002
2018-07-03,HEROMOTOCO,0.011
2018-07-04,HEROMOTOCO,0.027
2018-07-05,HEROMOTOCO,0.143
2018-07-06,HEROMOTOCO,0.093
2018-07-09,HEROMOTOCO,-0.103
2018-07-10,HEROMOTOCO,0.021
2018-07-11,HEROMOTOCO,0.149
2018-07-12,HEROMOTOCO,0.051
2018-07-13,HEROMOTOCO,0.078
2018-07-16,HEROMOTOCO,-0.07
2018-07-17,HEROMOTOCO,0.145
2018-07-18,HEROMOTOCO,-0.098
2018-07-19,HEROMOTOCO,-0.049
2018-07-20,HEROMOTOCO,0.151
2018-07-23,HEROMOTOCO,-0.03
2018-07-24,HEROMOTOCO,-0.074
2018-07-25,HEROMOTOCO,0.104
2018-07-26,HEROMOTOCO,0.436
2018-07-27,HEROMOTOCO,-0.027
2018-07-30,HEROMOTOCO,-0.063
2018-07-31,HEROMOTOCO,-0.109
2018-08-01,HEROMOTOCO,0.059
2018-08-02,HEROMOTOCO,0.082
2018-08-03,HEROMOTOCO,0.138
2018-08-06,HEROMOTOCO,0.165
2018-08-07,HEROMOTOCO,-0.016
2018-08-08,HEROMOTOCO,0.041
2018-08-09,HEROMOTOCO,0.134
2018-08-10,HEROMOTOCO,0.077
2018-08-13,HEROMOTOCO,-0.081
2018-08-14,HEROMOTOCO,-0.104
2018-08-15,HEROMOTOCO,-0.027
